beta,iteration,monthly_incidence_m1,monthly_cumulative_m1,monthly_incidence_m2,monthly_cumulative_m2,monthly_incidence_m3,monthly_cumulative_m3,monthly_incidence_m4,monthly_cumulative_m4,monthly_incidence_m5,monthly_cumulative_m5,monthly_incidence_m6,monthly_cumulative_m6,monthly_incidence_m7,monthly_cumulative_m7,monthly_incidence_m8,monthly_cumulative_m8,monthly_incidence_m9,monthly_cumulative_m9,monthly_incidence_m10,monthly_cumulative_m10,monthly_incidence_m11,monthly_cumulative_m11,monthly_incidence_m12,monthly_cumulative_m12,monthly_incidence_m13,monthly_cumulative_m13,monthly_incidence_m14,monthly_cumulative_m14,monthly_incidence_m15,monthly_cumulative_m15,monthly_incidence_m16,monthly_cumulative_m16,monthly_incidence_m17,monthly_cumulative_m17,monthly_incidence_m18,monthly_cumulative_m18,monthly_incidence_m19,monthly_cumulative_m19
0.03801,42,6.0,6.0,5.0,11.0,1.0,12.0,1.0,13.0,7.0,20.0,4.0,24.0,2.0,26.0,3.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0
0.03801,43,10.0,10.0,2.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03801,44,8.0,8.0,3.0,11.0,6.0,17.0,2.0,19.0,3.0,22.0,4.0,26.0,4.0,30.0,2.0,32.0,1.0,33.0,2.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0
0.03801,45,4.0,4.0,3.0,7.0,4.0,11.0,3.0,14.0,8.0,22.0,7.0,29.0,9.0,38.0,1.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0
0.03801,46,6.0,6.0,5.0,11.0,1.0,12.0,2.0,14.0,3.0,17.0,3.0,20.0,4.0,24.0,1.0,25.0,1.0,26.0,0.0,26.0,0.0,26.0,1.0,27.0,0.0,27.0,1.0,28.0,0.0,28.0,3.0,31.0,6.0,37.0,4.0,41.0,6.0,47.0
0.03801,47,8.0,8.0,5.0,13.0,1.0,14.0,0.0,14.0,1.0,15.0,1.0,16.0,1.0,17.0,0.0,17.0,2.0,19.0,3.0,22.0,3.0,25.0,6.0,31.0,8.0,39.0,1.0,40.0,0.0,40.0,1.0,41.0,1.0,42.0,3.0,45.0,6.0,51.0
0.03801,48,6.0,6.0,1.0,7.0,0.0,7.0,4.0,11.0,3.0,14.0,3.0,17.0,4.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0
0.03801,49,8.0,8.0,7.0,15.0,1.0,16.0,1.0,17.0,0.0,17.0,1.0,18.0,2.0,20.0,1.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,1.0,22.0,4.0,26.0,5.0,31.0
0.03802,0,3.0,3.0,2.0,5.0,1.0,6.0,1.0,7.0,1.0,8.0,0.0,8.0,4.0,12.0,3.0,15.0,1.0,16.0,1.0,17.0,3.0,20.0,2.0,22.0,7.0,29.0,1.0,30.0,1.0,31.0,1.0,32.0,2.0,34.0,1.0,35.0,3.0,38.0
0.03802,1,9.0,9.0,3.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03802,2,11.0,11.0,2.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0
0.03802,3,6.0,6.0,2.0,8.0,7.0,15.0,4.0,19.0,4.0,23.0,9.0,32.0,9.0,41.0,3.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0
0.03802,4,6.0,6.0,1.0,7.0,1.0,8.0,4.0,12.0,3.0,15.0,5.0,20.0,4.0,24.0,2.0,26.0,3.0,29.0,2.0,31.0,1.0,32.0,0.0,32.0,0.0,32.0,1.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0
0.03802,5,8.0,8.0,3.0,11.0,0.0,11.0,2.0,13.0,1.0,14.0,2.0,16.0,4.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0
0.03802,6,6.0,6.0,1.0,7.0,3.0,10.0,3.0,13.0,2.0,15.0,5.0,20.0,6.0,26.0,5.0,31.0,2.0,33.0,3.0,36.0,2.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0
0.03802,7,6.0,6.0,3.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0
0.03802,8,9.0,9.0,0.0,9.0,2.0,11.0,0.0,11.0,5.0,16.0,2.0,18.0,4.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0
0.03802,9,7.0,7.0,6.0,13.0,2.0,15.0,4.0,19.0,3.0,22.0,4.0,26.0,4.0,30.0,3.0,33.0,1.0,34.0,1.0,35.0,5.0,40.0,1.0,41.0,1.0,42.0,2.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0
0.03802,10,7.0,7.0,2.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0
0.03802,11,5.0,5.0,2.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0
0.03802,12,4.0,4.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0
0.03802,13,2.0,2.0,2.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,6.0,0.0,6.0,2.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0
0.03802,14,10.0,10.0,2.0,12.0,4.0,16.0,2.0,18.0,3.0,21.0,4.0,25.0,6.0,31.0,2.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0
0.03802,15,11.0,11.0,2.0,13.0,2.0,15.0,3.0,18.0,4.0,22.0,7.0,29.0,5.0,34.0,4.0,38.0,2.0,40.0,3.0,43.0,3.0,46.0,3.0,49.0,4.0,53.0,2.0,55.0,0.0,55.0,0.0,55.0,0.0,55.0,0.0,55.0,0.0,55.0
0.03802,16,7.0,7.0,4.0,11.0,2.0,13.0,1.0,14.0,4.0,18.0,4.0,22.0,5.0,27.0,2.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,3.0,32.0,1.0,33.0,1.0,34.0
0.03802,17,8.0,8.0,4.0,12.0,1.0,13.0,1.0,14.0,2.0,16.0,1.0,17.0,5.0,22.0,1.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0
0.03802,18,5.0,5.0,4.0,9.0,1.0,10.0,1.0,11.0,2.0,13.0,2.0,15.0,2.0,17.0,1.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,1.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0
0.03802,19,6.0,6.0,6.0,12.0,0.0,12.0,0.0,12.0,2.0,14.0,0.0,14.0,0.0,14.0,1.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0
0.03802,20,10.0,10.0,2.0,12.0,1.0,13.0,1.0,14.0,2.0,16.0,1.0,17.0,3.0,20.0,0.0,20.0,0.0,20.0,2.0,22.0,6.0,28.0,1.0,29.0,4.0,33.0,2.0,35.0,1.0,36.0,3.0,39.0,3.0,42.0,4.0,46.0,5.0,51.0
0.03802,21,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,1.0,11.0,0.0,11.0,2.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0
0.03802,22,8.0,8.0,5.0,13.0,0.0,13.0,1.0,14.0,0.0,14.0,1.0,15.0,1.0,16.0,1.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,3.0,20.0,4.0,24.0
0.03802,23,6.0,6.0,3.0,9.0,4.0,13.0,6.0,19.0,4.0,23.0,9.0,32.0,5.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0
0.03802,24,7.0,7.0,2.0,9.0,3.0,12.0,2.0,14.0,5.0,19.0,6.0,25.0,9.0,34.0,5.0,39.0,2.0,41.0,1.0,42.0,2.0,44.0,1.0,45.0,3.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0
0.03802,25,8.0,8.0,4.0,12.0,3.0,15.0,6.0,21.0,2.0,23.0,5.0,28.0,8.0,36.0,6.0,42.0,2.0,44.0,0.0,44.0,4.0,48.0,2.0,50.0,3.0,53.0,1.0,54.0,0.0,54.0,3.0,57.0,0.0,57.0,0.0,57.0,1.0,58.0
0.03802,26,11.0,11.0,1.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03802,27,5.0,5.0,5.0,10.0,2.0,12.0,4.0,16.0,2.0,18.0,4.0,22.0,4.0,26.0,4.0,30.0,1.0,31.0,2.0,33.0,5.0,38.0,3.0,41.0,5.0,46.0,4.0,50.0,2.0,52.0,1.0,53.0,2.0,55.0,3.0,58.0,3.0,61.0
0.03802,28,6.0,6.0,3.0,9.0,0.0,9.0,2.0,11.0,2.0,13.0,3.0,16.0,3.0,19.0,1.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0
0.03802,29,10.0,10.0,6.0,16.0,2.0,18.0,8.0,26.0,8.0,34.0,5.0,39.0,5.0,44.0,4.0,48.0,1.0,49.0,1.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,1.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0
0.03802,30,4.0,4.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0
0.03802,31,3.0,3.0,5.0,8.0,2.0,10.0,3.0,13.0,5.0,18.0,4.0,22.0,6.0,28.0,1.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0
0.03802,32,6.0,6.0,2.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0
0.03802,33,5.0,5.0,5.0,10.0,1.0,11.0,3.0,14.0,4.0,18.0,2.0,20.0,7.0,27.0,8.0,35.0,2.0,37.0,4.0,41.0,6.0,47.0,11.0,58.0,10.0,68.0,3.0,71.0,0.0,71.0,1.0,72.0,0.0,72.0,0.0,72.0,0.0,72.0
0.03802,34,7.0,7.0,2.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0
0.03802,35,7.0,7.0,3.0,10.0,2.0,12.0,2.0,14.0,0.0,14.0,2.0,16.0,1.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0
0.03802,36,10.0,10.0,2.0,12.0,2.0,14.0,1.0,15.0,1.0,16.0,1.0,17.0,1.0,18.0,2.0,20.0,1.0,21.0,3.0,24.0,2.0,26.0,4.0,30.0,4.0,34.0,1.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0
0.03802,37,9.0,9.0,3.0,12.0,0.0,12.0,1.0,13.0,3.0,16.0,1.0,17.0,3.0,20.0,2.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0
0.03802,38,5.0,5.0,3.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0
0.03802,39,5.0,5.0,3.0,8.0,1.0,9.0,5.0,14.0,4.0,18.0,3.0,21.0,12.0,33.0,1.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,1.0,35.0,0.0,35.0,0.0,35.0
0.03802,40,9.0,9.0,1.0,10.0,4.0,14.0,5.0,19.0,4.0,23.0,7.0,30.0,10.0,40.0,4.0,44.0,1.0,45.0,1.0,46.0,1.0,47.0,2.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0
0.03802,41,7.0,7.0,2.0,9.0,3.0,12.0,3.0,15.0,3.0,18.0,2.0,20.0,4.0,24.0,1.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0
0.03802,42,10.0,10.0,4.0,14.0,0.0,14.0,1.0,15.0,2.0,17.0,9.0,26.0,4.0,30.0,3.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0
0.03802,43,6.0,6.0,5.0,11.0,1.0,12.0,1.0,13.0,2.0,15.0,1.0,16.0,4.0,20.0,1.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0
0.03802,44,6.0,6.0,2.0,8.0,2.0,10.0,4.0,14.0,1.0,15.0,4.0,19.0,1.0,20.0,2.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0
0.03802,45,9.0,9.0,4.0,13.0,3.0,16.0,3.0,19.0,1.0,20.0,3.0,23.0,5.0,28.0,4.0,32.0,1.0,33.0,1.0,34.0,1.0,35.0,4.0,39.0,3.0,42.0,1.0,43.0,0.0,43.0,0.0,43.0,0.0,43.0,0.0,43.0,0.0,43.0
0.03802,46,6.0,6.0,6.0,12.0,2.0,14.0,6.0,20.0,8.0,28.0,8.0,36.0,6.0,42.0,4.0,46.0,1.0,47.0,2.0,49.0,3.0,52.0,4.0,56.0,4.0,60.0,2.0,62.0,0.0,62.0,0.0,62.0,0.0,62.0,0.0,62.0,0.0,62.0
0.03802,47,8.0,8.0,8.0,16.0,6.0,22.0,3.0,25.0,7.0,32.0,8.0,40.0,8.0,48.0,4.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0
0.03802,48,4.0,4.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0
0.03802,49,9.0,9.0,9.0,18.0,2.0,20.0,1.0,21.0,3.0,24.0,2.0,26.0,3.0,29.0,4.0,33.0,5.0,38.0,6.0,44.0,3.0,47.0,7.0,54.0,7.0,61.0,1.0,62.0,1.0,63.0,0.0,63.0,2.0,65.0,1.0,66.0,1.0,67.0
0.03803,0,2.0,2.0,2.0,4.0,0.0,4.0,0.0,4.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0
0.03803,1,3.0,3.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
0.03803,2,10.0,10.0,5.0,15.0,4.0,19.0,4.0,23.0,7.0,30.0,10.0,40.0,5.0,45.0,1.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0
0.03803,3,7.0,7.0,5.0,12.0,0.0,12.0,2.0,14.0,1.0,15.0,3.0,18.0,7.0,25.0,3.0,28.0,2.0,30.0,1.0,31.0,5.0,36.0,7.0,43.0,5.0,48.0,3.0,51.0,4.0,55.0,0.0,55.0,2.0,57.0,0.0,57.0,2.0,59.0
0.03803,4,9.0,9.0,5.0,14.0,2.0,16.0,2.0,18.0,2.0,20.0,1.0,21.0,1.0,22.0,2.0,24.0,0.0,24.0,0.0,24.0,3.0,27.0,6.0,33.0,7.0,40.0,4.0,44.0,1.0,45.0,2.0,47.0,5.0,52.0,3.0,55.0,4.0,59.0
0.03803,5,6.0,6.0,5.0,11.0,3.0,14.0,1.0,15.0,2.0,17.0,1.0,18.0,2.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0
0.03803,6,5.0,5.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
0.03803,7,6.0,6.0,1.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0
0.03803,8,6.0,6.0,1.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0
0.03803,9,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,1.0,6.0,0.0,6.0,3.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0
0.03803,10,9.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,1.0,10.0,2.0,12.0,1.0,13.0,3.0,16.0,2.0,18.0,0.0,18.0,2.0,20.0,0.0,20.0,2.0,22.0,4.0,26.0
0.03803,11,10.0,10.0,3.0,13.0,1.0,14.0,1.0,15.0,1.0,16.0,3.0,19.0,3.0,22.0,0.0,22.0,1.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0
0.03803,12,7.0,7.0,2.0,9.0,1.0,10.0,1.0,11.0,0.0,11.0,6.0,17.0,7.0,24.0,1.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0
0.03803,13,7.0,7.0,2.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,5.0,14.0,1.0,15.0,1.0,16.0,3.0,19.0,2.0,21.0,2.0,23.0,2.0,25.0,0.0,25.0,3.0,28.0,1.0,29.0,3.0,32.0
0.03803,14,2.0,2.0,2.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
0.03803,15,9.0,9.0,3.0,12.0,2.0,14.0,1.0,15.0,5.0,20.0,1.0,21.0,5.0,26.0,1.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0
0.03803,16,4.0,4.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
0.03803,17,8.0,8.0,2.0,10.0,6.0,16.0,3.0,19.0,5.0,24.0,10.0,34.0,9.0,43.0,3.0,46.0,0.0,46.0,4.0,50.0,0.0,50.0,1.0,51.0,4.0,55.0,1.0,56.0,0.0,56.0,0.0,56.0,0.0,56.0,0.0,56.0,0.0,56.0
0.03803,18,9.0,9.0,4.0,13.0,1.0,14.0,2.0,16.0,1.0,17.0,3.0,20.0,3.0,23.0,1.0,24.0,1.0,25.0,4.0,29.0,4.0,33.0,2.0,35.0,15.0,50.0,1.0,51.0,2.0,53.0,0.0,53.0,1.0,54.0,1.0,55.0,2.0,57.0
0.03803,19,10.0,10.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0
0.03803,20,6.0,6.0,4.0,10.0,2.0,12.0,2.0,14.0,1.0,15.0,2.0,17.0,2.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0
0.03803,21,7.0,7.0,4.0,11.0,1.0,12.0,5.0,17.0,5.0,22.0,5.0,27.0,7.0,34.0,1.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0
0.03803,22,7.0,7.0,6.0,13.0,3.0,16.0,2.0,18.0,6.0,24.0,5.0,29.0,7.0,36.0,2.0,38.0,1.0,39.0,2.0,41.0,3.0,44.0,4.0,48.0,3.0,51.0,1.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0
0.03803,23,4.0,4.0,2.0,6.0,1.0,7.0,1.0,8.0,3.0,11.0,2.0,13.0,2.0,15.0,4.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0
0.03803,24,6.0,6.0,6.0,12.0,1.0,13.0,2.0,15.0,4.0,19.0,3.0,22.0,3.0,25.0,3.0,28.0,3.0,31.0,9.0,40.0,8.0,48.0,5.0,53.0,8.0,61.0,0.0,61.0,0.0,61.0,2.0,63.0,8.0,71.0,3.0,74.0,5.0,79.0
0.03803,25,5.0,5.0,4.0,9.0,7.0,16.0,6.0,22.0,6.0,28.0,5.0,33.0,9.0,42.0,3.0,45.0,2.0,47.0,4.0,51.0,3.0,54.0,6.0,60.0,11.0,71.0,3.0,74.0,0.0,74.0,0.0,74.0,0.0,74.0,0.0,74.0,0.0,74.0
0.03803,26,8.0,8.0,2.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,1.0,11.0,1.0,12.0,1.0,13.0,1.0,14.0,1.0,15.0,1.0,16.0,1.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0
